pair,direction,entry,sl,tp,risk_amt,risk_pct,volume,result,exit_price,exit_time,pnl,balance,reason,score,regime,trigger,_bar_idx,exit_time_dt,month
XAU/USD,BUY,4372.35,4309.25,4452.72164,18445.54,2.0,0.96,be,4372.35,2025-12-30 20:00:00,0.0,922276.85,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4644,2025-12-30 20:00:00,2025-12
XAU/USD,BUY,4372.35,4309.25,4449.1072,18445.54,2.0,0.93,be,4372.35,2025-12-30 20:00:00,0.0,922276.85,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4644,2025-12-30 20:00:00,2025-12
XAU/USD,BUY,4372.35,4309.25,4469.09551,18445.54,2.0,0.68,be,4372.35,2025-12-30 20:00:00,0.0,922276.85,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,4644,2025-12-30 20:00:00,2025-12
USD/JPY,BUY,129.91,127.564,130.74556,1000.0,1.0,0.18,be,129.91,2023-01-30 08:00:00,0.0,100000.0,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,126,2023-01-30 08:00:00,2023-01
USD/JPY,BUY,130.462,129.021,131.06792,1000.0,1.0,0.33,be,130.462,2023-01-31 04:00:00,0.0,100000.0,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,131,2023-01-31 04:00:00,2023-01
USD/JPY,BUY,134.805,131.5,135.49735,2000.0,2.0,0.26,be,134.805,2023-02-23 04:00:00,0.0,100000.0,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,236,2023-02-23 04:00:00,2023-02
USD/JPY,BUY,134.805,131.5,135.18735,2000.0,2.0,0.28,be,134.805,2023-02-24 00:00:00,0.0,100000.0,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,241,2023-02-24 00:00:00,2023-02
USD/JPY,BUY,136.374,133.601,136.99516,2000.0,2.0,0.34,be,136.374,2023-02-26 20:00:00,0.0,100000.0,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,247,2023-02-26 20:00:00,2023-02
USD/JPY,BUY,136.374,133.601,137.25888,2000.0,2.0,0.31,be,136.374,2023-02-26 20:00:00,0.0,100000.0,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,247,2023-02-26 20:00:00,2023-02
USD/JPY,BUY,136.271,133.601,136.9421,2000.0,2.0,0.33,be,136.271,2023-02-27 16:00:00,0.0,100000.0,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,252,2023-02-27 16:00:00,2023-02
USD/JPY,BUY,136.237,133.656,136.85711,2000.0,2.0,0.33,win,136.85711,2023-02-28 12:00:00,480.52,100480.52,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,257,2023-02-28 12:00:00,2023-02
USD/JPY,BUY,136.401,133.919,137.02339,2009.61,2.0,0.36,win,137.02339,2023-03-02 12:00:00,503.94,100984.45,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,269,2023-03-02 12:00:00,2023-03
USD/JPY,BUY,136.671,134.058,137.32606,2019.69,2.0,0.34,win,137.32606,2023-03-08 00:00:00,506.32,101490.77,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,291,2023-03-08 00:00:00,2023-03
USD/JPY,BUY,134.623,132.018,137.9635,2029.82,2.0,0.34,be,134.623,2023-04-24 20:00:00,0.0,101490.77,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,501,2023-04-24 20:00:00,2023-04
USD/JPY,BUY,134.148,132.167,136.0195,2029.82,2.0,0.53,be,134.148,2023-04-25 16:00:00,0.0,101490.77,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,506,2023-04-25 16:00:00,2023-04
USD/JPY,BUY,138.553,133.744,139.19987,2029.82,2.0,0.19,be,138.553,2023-05-23 20:00:00,0.0,101490.77,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,631,2023-05-23 20:00:00,2023-05
USD/JPY,BUY,139.138,135.708,139.93408,2029.82,2.0,0.25,win,139.93408,2023-05-25 16:00:00,471.1,101961.88,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,642,2023-05-25 16:00:00,2023-05
USD/JPY,BUY,139.657,135.642,140.31963,2039.24,2.0,0.22,win,140.31963,2023-05-26 16:00:00,336.55,102298.43,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,648,2023-05-26 16:00:00,2023-05
USD/JPY,BUY,139.657,137.422,140.26264,2039.24,2.0,0.4,win,140.26264,2023-05-26 16:00:00,552.6,102851.03,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,648,2023-05-26 16:00:00,2023-05
USD/JPY,BUY,140.882,137.491,141.1482,2057.02,2.0,0.3,be,140.882,2023-05-29 08:00:00,0.0,102851.03,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,653,2023-05-29 08:00:00,2023-05
USD/JPY,BUY,140.039,137.422,140.84141,2057.02,2.0,0.31,win,140.84141,2023-05-30 08:00:00,630.71,103481.74,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,659,2023-05-30 08:00:00,2023-05
USD/JPY,BUY,140.039,137.422,140.5728,2057.02,2.0,0.34,win,140.5728,2023-05-30 08:00:00,419.58,103901.32,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,659,2023-05-30 08:00:00,2023-05
USD/JPY,BUY,139.755,137.422,140.45932,2078.03,2.0,0.39,be,139.755,2023-06-01 00:00:00,0.0,103901.32,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,669,2023-06-01 00:00:00,2023-06
USD/JPY,BUY,139.389,138.229,139.69707,2078.03,2.0,1.41,be,139.389,2023-06-01 20:00:00,0.0,103901.32,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,674,2023-06-01 20:00:00,2023-06
USD/JPY,BUY,139.004,138.229,139.46685,2078.03,2.0,1.69,win,139.46685,2023-06-02 16:00:00,1241.06,105142.38,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,679,2023-06-02 16:00:00,2023-06
USD/JPY,BUY,140.214,138.43,140.74995,2102.85,2.0,0.54,be,140.214,2023-06-05 16:00:00,0.0,105142.38,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,686,2023-06-05 16:00:00,2023-06
USD/JPY,BUY,139.548,138.43,140.08593,2102.85,2.0,0.87,be,139.548,2023-06-07 00:00:00,0.0,105142.38,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,694,2023-06-07 00:00:00,2023-06
USD/JPY,BUY,143.435,139.851,143.97939,2102.85,2.0,0.26,be,143.435,2023-06-27 00:00:00,0.0,105142.38,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,781,2023-06-27 00:00:00,2023-06
USD/JPY,BUY,143.551,139.851,144.12857,2102.85,2.0,0.25,win,144.12857,2023-06-28 08:00:00,328.25,105470.64,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,789,2023-06-28 08:00:00,2023-06
USD/JPY,BUY,144.429,141.211,145.08982,2109.41,2.0,0.28,be,144.429,2023-06-30 12:00:00,0.0,105470.64,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,802,2023-06-30 12:00:00,2023-06
USD/JPY,BUY,144.844,141.61,145.3205,2109.41,2.0,0.3,be,144.844,2023-06-30 16:00:00,0.0,105470.64,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,803,2023-06-30 16:00:00,2023-06
USD/JPY,BUY,144.441,141.61,144.99046,2109.41,2.0,0.32,be,144.441,2023-07-04 00:00:00,0.0,105470.64,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,812,2023-07-04 00:00:00,2023-07
USD/JPY,BUY,144.441,141.61,145.06085,2109.41,2.0,0.31,be,144.441,2023-07-04 00:00:00,0.0,105470.64,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,812,2023-07-04 00:00:00,2023-07
USD/JPY,BUY,144.311,142.677,144.78618,2109.41,2.0,0.57,be,144.311,2023-07-05 16:00:00,0.0,105470.64,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,822,2023-07-05 16:00:00,2023-07
USD/JPY,BUY,143.682,143.281,144.33037,2109.41,2.0,2.12,be,143.682,2023-07-07 04:00:00,0.0,105470.64,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,831,2023-07-07 04:00:00,2023-07
USD/JPY,BUY,143.682,143.281,144.7614,2109.41,2.0,1.11,be,143.682,2023-07-07 04:00:00,0.0,105470.64,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,831,2023-07-07 04:00:00,2023-07
USD/JPY,BUY,143.682,143.281,144.93054,2109.41,2.0,0.98,be,143.682,2023-07-07 04:00:00,0.0,105470.64,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,831,2023-07-07 04:00:00,2023-07
USD/JPY,BUY,139.974,137.676,141.04135,1054.71,1.0,0.18,win,141.04135,2023-07-27 16:00:00,489.88,105960.52,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,921,2023-07-27 16:00:00,2023-07
USD/JPY,BUY,139.974,137.676,140.87252,1054.71,1.0,0.2,win,140.87252,2023-07-27 16:00:00,412.39,106372.91,Средний сигнал (2/4): D1=N | H4=Y | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,921,2023-07-27 16:00:00,2023-07
USD/JPY,BUY,143.147,138.065,149.6202,2127.46,2.0,0.19,be,143.147,2023-08-09 00:00:00,0.0,106372.91,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,973,2023-08-09 00:00:00,2023-08
USD/JPY,BUY,143.261,140.689,146.8208,2127.46,2.0,0.35,be,143.261,2023-08-09 08:00:00,0.0,106372.91,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,975,2023-08-09 08:00:00,2023-08
USD/JPY,BUY,143.247,140.689,146.6552,2127.46,2.0,0.36,win,146.6552,2023-08-28 12:00:00,2834.56,109207.47,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,1057,2023-08-28 12:00:00,2023-08
USD/JPY,BUY,146.544,144.538,147.03938,2184.15,2.0,0.48,be,146.544,2023-08-29 00:00:00,0.0,109207.47,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1060,2023-08-29 00:00:00,2023-08
USD/JPY,BUY,146.462,144.538,146.79606,2184.15,2.0,0.53,be,146.462,2023-08-29 08:00:00,0.0,109207.47,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1062,2023-08-29 08:00:00,2023-08
USD/JPY,BUY,146.456,144.538,146.96208,2184.15,2.0,0.48,win,146.96208,2023-08-29 16:00:00,576.31,109783.77,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1064,2023-08-29 16:00:00,2023-08
USD/JPY,BUY,146.013,144.538,146.53276,2195.68,2.0,0.77,be,146.013,2023-08-30 00:00:00,0.0,109783.77,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1066,2023-08-30 00:00:00,2023-08
USD/JPY,BUY,146.33,144.538,146.84241,2195.68,2.0,0.6,be,146.33,2023-08-30 16:00:00,0.0,109783.77,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1070,2023-08-30 16:00:00,2023-08
USD/JPY,BUY,146.33,144.538,146.87957,2195.68,2.0,0.57,be,146.33,2023-08-30 16:00:00,0.0,109783.77,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1070,2023-08-30 16:00:00,2023-08
USD/JPY,BUY,146.33,144.538,146.96403,2195.68,2.0,0.54,be,146.33,2023-08-30 16:00:00,0.0,109783.77,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1070,2023-08-30 16:00:00,2023-08
USD/JPY,BUY,146.16,144.538,146.93525,2195.68,2.0,0.58,be,146.16,2023-08-31 20:00:00,0.0,109783.77,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1077,2023-08-31 20:00:00,2023-08
USD/JPY,BUY,146.16,144.538,146.85087,2195.68,2.0,0.59,be,146.16,2023-08-31 20:00:00,0.0,109783.77,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1077,2023-08-31 20:00:00,2023-08
USD/JPY,BUY,145.451,144.538,146.16237,2195.68,2.0,0.98,loss,144.538,2023-09-01 12:00:00,-2195.68,107588.1,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1081,2023-09-01 12:00:00,2023-09
USD/JPY,BUY,142.01,138.065,147.3846,2127.46,2.0,0.23,win,147.3846,2023-09-05 12:00:00,2898.41,110486.51,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,neutral,h1_fractal,1094,2023-09-05 12:00:00,2023-09
USD/JPY,BUY,149.527,147.32,150.16551,2209.73,2.0,0.41,be,149.527,2023-10-04 00:00:00,0.0,110486.51,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1221,2023-10-04 00:00:00,2023-10
USD/JPY,BUY,150.656,149.195,152.5553,2209.73,2.0,0.66,be,150.656,2023-11-16 12:00:00,0.0,110486.51,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,neutral,h1_fractal,1416,2023-11-16 12:00:00,2023-11
USD/JPY,BUY,151.207,150.045,152.633,2209.73,2.0,0.75,be,151.207,2023-11-16 16:00:00,0.0,110486.51,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,range,h1_fractal,1417,2023-11-16 16:00:00,2023-11
USD/JPY,BUY,151.207,150.045,152.369,2209.73,2.0,0.84,be,151.207,2023-11-16 16:00:00,0.0,110486.51,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,range,h1_fractal,1417,2023-11-16 16:00:00,2023-11
USD/JPY,BUY,145.482,140.812,146.26107,1104.87,1.0,0.1,be,145.482,2024-01-11 08:00:00,0.0,110486.51,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,1651,2024-01-11 08:00:00,2024-01
USD/JPY,BUY,145.401,143.421,146.15754,2209.73,2.0,0.51,be,145.401,2024-01-12 04:00:00,0.0,110486.51,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=? | H1 trig,3,trend,h1_fractal,1656,2024-01-12 04:00:00,2024-01
USD/JPY,BUY,144.854,143.421,145.79317,2209.73,2.0,0.67,be,144.854,2024-01-14 20:00:00,0.0,110486.51,Полный сетап (3/4): D1=Y | H4=Y | COT=Y | Trend=? | H1 trig,3,trend,h1_fractal,1661,2024-01-14 20:00:00,2024-01
USD/JPY,BUY,145.756,143.421,146.37095,1104.87,1.0,0.22,be,145.756,2024-01-16 00:00:00,0.0,110486.51,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,1668,2024-01-16 00:00:00,2024-01
USD/JPY,BUY,145.756,143.421,146.55934,1104.87,1.0,0.2,be,145.756,2024-01-16 00:00:00,0.0,110486.51,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,1668,2024-01-16 00:00:00,2024-01
USD/JPY,BUY,145.756,143.421,146.41469,1104.87,1.0,0.21,be,145.756,2024-01-16 00:00:00,0.0,110486.51,Средний сигнал (2/4): D1=Y | H4=N | COT=Y | Trend=? | H1 trig,2,trend,h1_fractal,1668,2024-01-16 00:00:00,2024-01
USD/JPY,BUY,146.755,143.421,147.4439,2209.73,2.0,0.29,win,147.4439,2024-01-17 00:00:00,456.59,110943.11,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1674,2024-01-17 00:00:00,2024-01
USD/JPY,BUY,147.733,145.014,149.10638,2218.86,2.0,0.29,be,147.733,2024-01-18 04:00:00,0.0,110943.11,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1681,2024-01-18 04:00:00,2024-01
USD/JPY,BUY,148.156,145.014,148.7972,2218.86,2.0,0.31,be,148.156,2024-01-19 00:00:00,0.0,110943.11,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1686,2024-01-19 00:00:00,2024-01
USD/JPY,BUY,148.157,145.014,149.03459,2218.86,2.0,0.3,be,148.157,2024-01-19 20:00:00,0.0,110943.11,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1691,2024-01-19 20:00:00,2024-01
USD/JPY,BUY,147.843,145.014,148.71706,2218.86,2.0,0.32,be,147.843,2024-01-22 16:00:00,0.0,110943.11,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1697,2024-01-22 16:00:00,2024-01
USD/JPY,BUY,147.923,144.35,147.93655,2218.86,2.0,0.35,be,147.923,2024-01-23 12:00:00,0.0,110943.11,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1702,2024-01-23 12:00:00,2024-01
USD/JPY,BUY,147.586,145.584,147.9239,2218.86,2.0,0.65,win,147.9239,2024-01-25 12:00:00,374.5,111317.61,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1714,2024-01-25 12:00:00,2024-01
USD/JPY,BUY,147.586,144.35,148.61936,2218.86,2.0,0.28,be,147.586,2024-01-25 20:00:00,0.0,111317.61,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1716,2024-01-25 20:00:00,2024-01
USD/JPY,BUY,147.586,145.584,148.24682,2218.86,2.0,0.51,be,147.586,2024-01-25 20:00:00,0.0,111317.61,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1716,2024-01-25 20:00:00,2024-01
USD/JPY,BUY,147.586,145.584,148.36311,2218.86,2.0,0.51,be,147.586,2024-01-25 20:00:00,0.0,111317.61,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1716,2024-01-25 20:00:00,2024-01
USD/JPY,BUY,147.586,145.584,148.26373,2218.86,2.0,0.52,be,147.586,2024-01-25 20:00:00,0.0,111317.61,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1716,2024-01-25 20:00:00,2024-01
USD/JPY,BUY,148.082,146.652,148.64024,2226.35,2.0,0.68,be,148.082,2024-01-29 04:00:00,0.0,111317.61,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1725,2024-01-29 04:00:00,2024-01
USD/JPY,BUY,147.714,146.652,148.36131,2226.35,2.0,0.97,be,147.714,2024-01-29 08:00:00,0.0,111317.61,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1726,2024-01-29 08:00:00,2024-01
USD/JPY,BUY,148.065,146.652,148.42618,2226.35,2.0,0.79,be,148.065,2024-01-29 12:00:00,0.0,111317.61,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1727,2024-01-29 12:00:00,2024-01
USD/JPY,BUY,147.384,146.652,147.89397,2226.35,2.0,1.31,win,147.89397,2024-01-30 16:00:00,1551.06,112868.66,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1734,2024-01-30 16:00:00,2024-01
USD/JPY,BUY,147.384,146.652,147.96519,2226.35,2.0,1.24,be,147.384,2024-01-31 00:00:00,0.0,112868.66,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1736,2024-01-31 00:00:00,2024-01
USD/JPY,BUY,147.799,145.82711,147.45089,2257.37,2.0,1.22,be,147.799,2024-01-31 20:00:00,0.0,112868.66,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1741,2024-01-31 20:00:00,2024-01
USD/JPY,BUY,146.792,146.009,147.75623,2257.37,2.0,1.19,loss,146.009,2024-02-01 16:00:00,-2257.37,110611.29,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1746,2024-02-01 16:00:00,2024-02
USD/JPY,BUY,146.419,145.893,147.27533,2212.23,2.0,1.65,win,147.27533,2024-02-02 12:00:00,3601.52,114212.81,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1751,2024-02-02 12:00:00,2024-02
USD/JPY,BUY,148.454,145.893,149.2583,2284.26,2.0,0.39,be,148.454,2024-02-05 04:00:00,0.0,114212.81,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1756,2024-02-05 04:00:00,2024-02
USD/JPY,BUY,150.178,147.631,150.68417,2284.26,2.0,0.39,be,150.178,2024-02-16 20:00:00,0.0,114212.81,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1815,2024-02-16 20:00:00,2024-02
USD/JPY,BUY,149.98,148.926,150.38647,2284.26,2.0,0.95,win,150.38647,2024-02-20 04:00:00,880.91,115093.72,Полный сетап (3/4): D1=N | H4=Y | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1824,2024-02-20 04:00:00,2024-02
USD/JPY,BUY,151.467,148.032,152.29167,2301.87,2.0,0.28,be,151.467,2024-03-22 16:00:00,0.0,115093.72,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1969,2024-03-22 16:00:00,2024-03
USD/JPY,BUY,151.29,148.032,152.12291,2301.87,2.0,0.3,be,151.29,2024-03-26 00:00:00,0.0,115093.72,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1978,2024-03-26 00:00:00,2024-03
USD/JPY,BUY,151.29,148.032,152.03047,2301.87,2.0,0.3,be,151.29,2024-03-26 00:00:00,0.0,115093.72,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1978,2024-03-26 00:00:00,2024-03
USD/JPY,BUY,151.29,148.032,151.85204,2301.87,2.0,0.31,be,151.29,2024-03-26 00:00:00,0.0,115093.72,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1978,2024-03-26 00:00:00,2024-03
USD/JPY,BUY,151.333,148.032,151.75744,2301.87,2.0,0.31,be,151.333,2024-03-26 08:00:00,0.0,115093.72,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1980,2024-03-26 08:00:00,2024-03
USD/JPY,BUY,151.257,148.032,151.64856,2301.87,2.0,0.31,win,151.64856,2024-03-27 00:00:00,279.48,115373.2,Полный сетап (4/4): D1=Y | H4=Y | COT=Y | Trend=Y | H1 trig,4,trend,h1_fractal,1984,2024-03-27 00:00:00,2024-03
USD/JPY,BUY,151.516,148.908,152.28107,2307.46,2.0,0.34,be,151.516,2024-03-27 08:00:00,0.0,115373.2,Полный сетап (3/4): D1=Y | H4=N | COT=Y | Trend=Y | H1 trig,3,trend,h1_fractal,1986,2024-03-27 08:00:00,2024-03
